Gene,Half_life
YDR191W,8.633843195578277e+16
YDR214W,1.2249580148820118e+19
YDR216W,114.87945224880967
YDR250C,135.69399023722235
YDR257C,6.632041395594585e+18
YDR258C,2.434757142623287e+18
YDR273W,96.74525584359995
YDR274C,473.0954049957716
YDR275W,749.8167192563099
YDR277C,1.6136426732842248e+19
YDR282C,73.54268663892707
YDR319C,70.05064030025238
YDR336W,9064.334576325564
YDR374C,115.5592791574277
YDR433W,73.90110752353125
YDR446W,6.685100448165812e+19
YDR475C,2.5854421312889984e+16
YDR513W,170.33991178745256
YDR523C,82.96869381989104
YDR525W,46442697651044.64
YEL010W,67.73209113806685
YEL019C,124.83720286903926
YEL022W,72.06343794513269
YEL030W,105.12190096444283
YEL047C,633.0882471012872
YEL057C,68.8511693582329
YEL058W,100.75640207216703
YEL060C,115.08160978401862
YEL069C,62.969648597720926
YER005W,180.47832697658095
YER007W,40084681900770.58
YER023W,1.21254515671208e+17
YER036C,243.59781112948147
YER037W,178.54247868320581
YER038C,75.30822958329061
YER042W,95.92773133539995
YER043C,1998329665822.0432
YER044C-A,213.16161823302312
YER051W,209331674364181.88
YER053C,637854500910.3619
YER066C-A,66.06478024041857
YER080W,77.20809359353983
YER086W,1.0650934122629938e+16
YER094C,73.36873210564512
YER096W,368.96863077007254
YER097W,5.02938254057321e+18
YER098W,66.34934493261241
YER103W,28042.665233612068
YER106W,163.15032229671877
YER141W,66.17066537070845
YER150W,4598977941773888.0
YER163C,69.21190598795165
YER181C,72.16641836016784
YER187W,237.49795259336778
YFL002C,64.71006960539404
YFL013W-A,287.2767005880681
YFL014W,28042.665233612068
YFL016C,375.3888017106221
YFL026W,5409916693377485.0
YFL036W,4.3075705744319427e+18
YFL038C,1.321872893248746e+16
YFL040W,98665577976807.17
YFL044C,65.52032717470108
YFL045C,66.80816466367615
YFL060C,77.63147593295434
YFR010W,81.08302117332006
YFR012W,3938782313109.537
YFR044C,105.57700278999917
YFR049W,89.0178723608609
YGL010W,80.93081466131783
YGL015C,76.66539476040367
YGL026C,2.105450973137224e+17
YGL037C,91.49433665438745
YGL057C,248.88728902552916
YGL093W,433176370890198.7
YGL104C,3462890726941673.0
YGL117W,71.38785293959947
YGL125W,1.534775843150021e+17
YGL133W,99.81771128292161
YGL137W,88.48533968330274
YGL156W,821.4903873242678
YGL177W,108.87157600151728
YGL182C,68.3799661815509
YGL184C,369491884788935.3
YGL234W,120.59796553172258
YGL238W,120.18707913186515
YGL245W,140.74140317975983
YGL249W,138.55726587532757
YGL260W,2.831600991402652e+16
YGR043C,5415295952608.947
YGR045C,111.504272150879
YGR050C,91.49683080058266
YGR059W,5.571733669778196e+20
YGR062C,73.144700626165
YGR066C,175.388834252181
YGR067C,1.4670458570503354e+17
YGR087C,671.8417377926841
YGR088W,100.52908393436357
YGR111W,280.9396952119784
YGR115C,126.42762449059543
YGR127W,86.44636069947947
YGR131W,157081222398657.38
YGR137W,7.1280623057897865e+19
YGR146C,1.651091710992576e+20
YGR161C,1.040252591524071e+19
YGR164W,183.7568346822056
YGR199W,104.71738935309294
YGR209C,2.4645856791821712e+17
YGR226C,117.29939113451663
YGR236C,871.0461058113594
YGR248W,2548008108940.3286
YGR250C,3.577049256917592e+17
YGR254W,89.08044756989933
YGR256W,521.2557155392727
YGR265W,2.7243483148429486e+20
YGR282C,120.3946958713451
YGR284C,2.2484648778631334e+18
YHL021C,1.2588160586854853e+17
YHL022C,361.5394817967358
YHL024W,1.1505834101388074e+16
YHL026C,101.95376421929747
YHL035C,82.74146828384428
YHL036W,4.300914141108662e+16
YHL041W,89.18037585920972
YHL042W,1.6589545420360786e+18
YHL044W,2653.1935803843735
YHL045W,3.5338059957356324e+18
YHR014W,100.17420251330063
YHR047C,6173055314863491.0
YHR048W,1.551218153921466e+17
YHR049W,146.16815850830966
YHR053C,69.62749521088011
YHR055C,75.73212109678417
YHR059W,79.49150633143994
YHR064C,303985097480569.4
YHR087W,72.39756369428147
YHR093W,114.79483235866228
YHR095W,5758188194946342.0
YHR097C,88.93764938852564
YHR102W,134.0233622473789
YHR105W,2.57301217969243e+20
YHR136C,282.7472362086468
YHR137W,79.13040487231194
YHR139C,924875659410021.1
YHR139C-A,74.75953344802875
YHR140W,3590546019265152.0
YHR157W,94.42014741389097
YHR160C,16908078451008.238
YHR184W,6979513686783853.0
YHR185C,75.41946362620078
YHR190W,2.026913644622821e+18
YHR209W,66.64874780576717
YHR210C,67.10159476170486
YIL013C,70.5798764608848
YIL025C,67.2062518837503
YIL032C,1000779831667.69
YIL054W,64.01368308268225
YIL057C,134.5092437650014
YIL073C,1173.9731247596237
YIL075C,87.02046108700165
YIL086C,74.32840407662246
YIL087C,156.35188279050638
YIL089W,88.19399106668546
YIL091C,106.45402465903334
YIL097W,91.9854109648282
YIL101C,98.73021742740589
YIL107C,112.25412051420135
YIL117C,1978371529972865.5
YIL120W,79.79052492657765
YIL121W,91.07311412518582
YIL124W,68.34660075630282
YIL132C,146.25547478835045
YIL136W,142.72532532742565
YIL155C,236.80830016757017
YIR027C,104.17586851573705
YIR037W,14421761258573.486
YIR038C,1.2030578606193446e+17
YIR039C,5662016971571305.0
YJL017W,67402608211228.875
YJL021C,71.97184636815464
YJL023C,227.0301448845894
YJL028W,376.5214442749306
YJL034W,65.2920697568823
YJL042W,66.57661931128858
YJL052W,69.36385915651412
YJL057C,70.24799624103548
YJL059W,238.71700169217212
YJL062W,105.78579176660503
YJL068C,3.59749731425744e+19
YJL086C,86.4958031693384
YJL114W,75.98766301657648
YJL116C,137.61235209704566
YJL132W,5.79254555167843e+19
YJL142C,140.70108269108724
YJL144W,29465806411141.56
YJL163C,119.99339929770898
YJL170C,58068333245069.375
YJL171C,127.28606139352199
YJL199C,124.88993768427912
YJL213W,2.412463079987898e+17
YJL215C,676333532520018.8
YJL216C,386.7293896220861
YJL217W,68.80919216768086
YJL221C,63.61169265150472
YJR008W,66.39105879055377
YJR037W,171.5237581533946
YJR052W,95.06647246928473
YJR061W,76.27314431674272
YJR078W,8864387200741550.0
YJR139C,96.7769537432354
YJR150C,1.62820574976802e+18
YJR152W,4.081232277160669e+20
YJR156C,71.46812234517816
YKL011C,1.1537283818847552e+16
YKL035W,8.812487386099655e+19
YKL036C,343.2088842236591
YKL037W,341320188894338.7
YKL060C,86.24121745796323
YKL070W,201.67065919990418
YKL102C,72216136007829.75
YKL103C,2.978799052259181e+17
YKL118W,123.27651629813154
YKL133C,83.41456306760976
YKL136W,115.63381920029603
YKL142W,64.17571513006317
YKL151C,118.02670316525787
YKL152C,821185293689524.4
YKL202W,169754695536896.53
YKL208W,102.61187595789393
YKL210W,53258093043292.57
YKR005C,377.3287656009658
YKR011C,110.70224537568555
YKR032W,3.4300595654694036e+18
YKR073C,67.38299596562571
YKR091W,127.36050703542598
YLL024C,109.99320057977005
YLL026W,28042.665233612068
YLL039C,3.8142029503105594e+17
YLL042C,98915923339878.56
YLL047W,313.1785711190899
YLL049W,6.549005909740348e+20
YLL050C,238868396283901.0
YLL052C,85.26226178702814
YLL053C,1.4561369220220968e+16
YLL055W,75.86428793646432
YLL059C,9.855505605099418e+17
YLL060C,2.632870635592088e+16
YLR001C,548.9284007038316
YLR002C,77.01518017455992
YLR012C,85.71080466602415
YLR013W,4.0401305244746234e+17
YLR039C,6.430111585762156e+18
YLR046C,4611656757591.209
YLR053C,7798138872631643.0
YLR058C,66.79410891430857
YLR070C,76.59536301272867
YLR072W,112.11698284169465
YLR081W,70.92513970798517
YLR108C,73.4843520334355
YLR110C,71.14433407097795
YLR111W,167.7400527014084
YLR134W,87.88832992386503
YLR140W,70.70678284249483
YLR142W,1688.0086196132295
YLR149C,5.455750484125181e+20
YLR152C,3.6110617778320056e+16
YLR153C,390.62196654132083
YLR157C,2712397262342295.5
YLR159W,667266751255789.6
YLR161W,78868330738314.28
YLR162W,1.641682923563309e+17
