Gene,Half_life
YBR157C,38.22502480134713
YBR158W,3.7970903785556285
YBR159W,11.287152698902622
YBR160W,11.946067614652913
YBR161W,16.31078901207097
YBR162C,146.56881871330373
YBR162W-A,10.655744759526575
YBR163W,20.58398456832766
YBR164C,14.142398896683751
YBR165W,25.06802193875692
YBR166C,20.10411829450382
YBR167C,22.402677372827085
YBR168W,21.155259609441856
YBR169C,238517442021857.03
YBR170C,32.42052204456061
YBR171W,19.5009092468812
YBR172C,5.604354775603376
YBR173C,14.808636952840367
YBR174C,96.64708488456203
YBR175W,40.268565920269886
YBR176W,75.7418148692364
YBR177C,15.136178878538969
YBR178W,95.38952758158844
YBR179C,12.456383443694413
YBR180W,39.009460516413874
YBR181C,17.961101439007482
YBR182C,8412157297382.661
YBR183W,569.3352877520831
YBR184W,33.83884927024022
YBR185C,15.991097661908801
YBR186W,56.612872941119505
YBR187W,18.794784042538726
YBR188C,18.323775244099544
YBR189W,14.943484141247492
YBR190W,120.0089844370862
YBR191W,42.296590356177646
YBR192W,25.066888129905596
YBR193C,8.662161966423854
YBR194W,51.23380098140103
YBR195C,15.917128447373926
YBR196C,1.2624727550969051e+19
YBR197C,11.540600248035688
YBR198C,12.042156759039168
YBR199W,13.597355900838103
YBR200W,4.728989974351959
YBR201W,21.135499392915538
YBR202W,4.326281001478579
YBR203W,95.84952183372701
YBR204C,22.777278455301435
YBR205W,10.423398550247818
YBR206W,12.078958732751962
YBR207W,11.014665567503123
YBR208C,23.170812299074193
YBR209W,19.98128191164423
YBR210W,13.503974907001739
YBR211C,27.95412867280244
YBR212W,33.61769490406588
YBR213W,26.595754903999627
YBR214W,85952158587889.06
YBR215W,6.147451073206237
YBR216C,20.750376202916105
YBR217W,28.062238161493397
YBR218C,20.797516409922192
YBR219C,18.330036341094658
YBR220C,14.305508223042963
YBR221C,26.071031313682088
YBR222C,19.479254541637854
YBR223C,52.4845233793307
YBR224W,2.5724817893069676
YBR225W,16.735406506274213
YBR226C,31.559867924227518
YBR227C,10.090866002757993
YBR228W,67.89806833298499
YBR229C,14.790551328757001
YBR230C,22.547749485111535
YBR231C,6.4882259992327125
YBR232C,35.163692045746274
YBR233W,4.162774198305676
YBR234C,25.605708714725047
YBR235W,7.819761667859404
YBR236C,33.87223327700938
YBR237W,14.326645942011856
YBR238C,14.472528576432593
YBR239C,5.779204906022593
YBR240C,80.09648620581493
YBR241C,29.06357546346873
YBR242W,21.970360923936628
YBR243C,7.704983814889565
YBR244W,15.058276518070407
YBR245C,10.242897064114088
YBR246W,11.185682549958683
YBR247C,5.358817484143385
YBR248C,8.984676994430856
YBR249C,29.960076910594914
YBR250W,49.9801651504193
YBR251W,8.272284966429241
YBR252W,9.839495163772138
YBR253W,12.822691970842099
YBR254C,5.125622568095085
YBR255W,10.34953692130085
YBR256C,24.220847869926914
YBR257W,4.521909560889261
YBR258C,12.51369244476597
YBR259W,14.757925945958181
YBR260C,7.538742881140981
YBR261C,21.38079665044099
YBR262C,8.993124985533356
YBR263W,4.1319177634146424e+16
YBR264C,9.40850439598115
YBR265W,6.396842062572944
YBR266C,3.341489098185289
YBR267W,5.127362547445558
YBR268W,13.978254668789493
YBR269C,12.926308262079893
YBR270C,28.38642770933249
YBR271W,10.596816037162466
YBR272C,13.13213654231721
YBR273C,20.63833857161602
YBR274W,18.24750350025219
YBR275C,15.771352247559598
YBR276C,8.643890210906081
YBR277C,20.140208918098235
YBR278W,7.128334633522059
YBR279W,13.863294918533999
YBR280C,131.53154995058554
YBR281C,17.02414440958728
YBR282W,13.146468732971693
YBR283C,33.799570115483114
YBR284W,280149658509423.8
YBR285W,136.26402284585242
YBR286W,17.666494825304696
YBR287W,6.683020042173518e+17
YBR288C,12.536435345484724
YBR289W,14.66734880688429
YBR290W,10.998562680492288
YBR291C,6.539231848206597
YBR292C,35.049947822303196
YBR293W,22.444488379914553
YBR294W,11.94598290228714
YBR295W,17.659265278173976
YBR296C,225.65666506164607
YBR297W,24.128593962990728
YBR298C,28.810083351831906
YBR299W,89.70815283828117
YBR300C,9.079649258698776
YBR301W,0.8385575272526662
YBR302C,15.073139932955286
YCL001W,17.827095557619952
YCL002C,8.043179373322838
YCL004W,16.416322597868565
YCL005W,5.186568497740932
YCL006C,8.703715387579976
YCL007C,41.84475398424778
YCL008C,15.841630225070025
YCL009C,1266741385397572.0
YCL010C,14.59855283011139
YCL011C,22.35397658773431
YCL012W,21.225985900707368
YCL014W,11.601367831604607
YCL016C,5.969009289268618
YCL017C,10.888916101743895
YCL018W,18.97356891997777
YCL019W,76.92275183690641
YCL020W,32.36233194069985
YCL022C,5.477975198663818
YCL023C,22.197011266917006
YCL024W,3.3889406235998223
YCL025C,3.066643311590011
YCL026C-A,1.1688774871110898e+19
YCL027W,14.29357197563929
YCL028W,21.909539683345287
YCL029C,10.387206555182654
YCL030C,8.240686022026935
YCL031C,7.118293417962569
YCL032W,10.919493733748135
YCL033C,16.65294292906891
YCL034W,17.178586966357237
YCL035C,116.08377891177476
YCL036W,20.94668657506914
YCL037C,16.251399851930948
YCL038C,28.68138517204518
YCL039W,23.67313569901915
YCL040W,49.596397595363904
YCL041C,16.463226174293
YCL042W,59.147048455403066
YCL043C,19.378089538474327
YCL044C,12.95730914772507
YCL045C,13.276531494065857
YCL046W,10.999974682826064
YCL047C,14.09894738243003
YCL048W,67.55358538570788
YCL049C,10.449467834093907
YCL050C,17.32246473192826
YCL051W,14.277329358503243
YCL052C,10.294155084681588
YCL054W,8.814396195174716
YCL055W,8.808413872473409
YCL056C,16.061050076734798
YCL057W,31.544641498620884
YCL058C,16.0148626492982
YCL059C,9.860552774177721
YCL061C,11.946044261168694
YCL063W,17.75195299088882
YCL064C,14.918465822765498
YCL065W,22.65758617614853
YCL066W,7.396436075053247
YCL067C,12.26433362527825
YCL068C,7.444281241729289
YCL069W,1.8990373625035772
YCL073C,15.6385820227629
YCL074W,25.043348899492457
YCL075W,72262516210005.27
YCL076W,319955299295555.8
YCR001W,51.20688963218528
YCR002C,20.39664937407273
YCR003W,11.98403880167328
YCR004C,29.104067839893183
YCR005C,56.63632991794007
YCR006C,30.246159763275372
YCR007C,36.15215032288015
YCR008W,13.032456062072672
YCR009C,9.618658915603962
YCR010C,36.50349220584997
YCR011C,28.558332873492162
YCR012W,30.762432471412893
YCR013C,33.269250935362145
YCR014C,14.623849037383042
YCR015C,48.79616474637857
YCR016W,14.727050364342103
YCR017C,17.846619482953827
YCR018C,34.21084623825536
YCR019W,17.804380898946988
YCR020C,46.182959360490464
YCR020C-A,143.16515891686078
YCR021C,10.74632955949467
YCR022C,140.0014015790959
YCR023C,16.99288833396283
YCR024C,18.44465562742379
YCR024C-A,12.69267145051636
YCR025C,26.606716688778455
YCR026C,12.27098399857872
YCR027C,8.002410724765042
YCR028C,12.774061038776074
YCR028C-A,11.330376799365776
YCR030C,19.820104833407324
YCR031C,14.6104993637491
YCR032W,47.4117771941359
YCR033W,11.586855694767776
YCR034W,8.477094755534312
YCR035C,19.48977892162604
YCR036W,66.741211821508
YCR037C,21.941481255577724
YCR038C,23.98743289152337
YCR039C,8.216984009621948
YCR040W,5.901710066672715
YCR041W,61.659519615915784
YCR042C,13.797451930706218
YCR043C,10.247161293162113
YCR044C,10.858008307055986
YCR045C,28.646072112979482
YCR046C,4.624029370584968
YCR047C,7.092133681264791
YCR048W,8.403886448498733
YCR049C,10.511224172232227
YCR050C,10.009418147203752
YCR051W,6.788450974491002
YCR052W,8.561770530893648
YCR053W,14.929671083114776
YCR054C,4.241134853068772
YCR057C,7.103222149042696
YCR059C,6.719571667007298
YCR060W,36.51640244784735
YCR061W,7.764606657006808
YCR062W,81.44610559688184
YCR063W,61.49062840144463
YCR064C,17.278703396454013
YCR065W,4.609108241490292
YCR066W,17.243937648734065
YCR067C,28.700897872449552
YCR068W,11.296061857991702
YCR069W,15.729144267733746
YCR071C,13.481941746225866
YCR072C,10.342556789746547
YCR073C,12.030721754113781
YCR073W-A,22.467121183635584
YCR075C,45.87600372153496
YCR076C,20.964966115469572
YCR077C,16.137413750521983
YCR079W,22.178766708147162
YCR081W,17.360748107676542
YCR082W,13.367633491363113
YCR083W,13.117808856316874
YCR084C,9.569702048336023
YCR085W,18.359086327921887
YCR086W,20.39855782439681
YCR087W,8.565559095103835
YCR088W,32.058507185426976
YCR089W,12.007765068919117
YCR090C,10.20740921912322
YCR091W,104.72603100343663
YCR092C,7.106069160842756
YCR093W,16.274015638940106
YCR094W,7.669505987795798
YCR095C,8.974567073060202
YCR096C,9.557334276053684
YCR097W,9.918129567741007
YCR098C,51.77235400752218
YCR099C,16.713928951867338
YCR100C,17.904605288489694
YCR101C,17.92650116558274
YCR102C,6.566380991882178
YCR103C,9.299619400745437
YCR104W,12.304783218706364
YCR105W,7.898529373117446
YCR106W,7.844291391859651
YCR107W,11.637531457396697
YDL001W,9.659544305795373
YDL002C,13.174529045751546
YDL003W,8.87681172621144
YDL004W,10.068979829268141
YDL005C,8.749145168914279
YDL006W,13.845942491034393
YDL007W,10.720578337625751
YDL008W,17.211857739605147
YDL009C,37.81971659502678
YDL010W,11.3394543232235
YDL011C,13.062532116723794
YDL012C,8.443904373074302
YDL013W,7.771508531438521
YDL014W,5.229200047546186
YDL015C,27.536211368611866
YDL016C,44.947050096996655
YDL017W,5.544879784153344
YDL018C,12.727146316596956
YDL019C,19.315473257391226
YDL020C,27.941462915759466
YDL021W,331.62025301645195
YDL022W,103.19235133516148
YDL023C,8.749754171604918e+18
YDL024C,6.040924000493006e+17
YDL025C,14.174821250027836
YDL026W,21.58370662755791
YDL027C,36.42005408552237
YDL028C,11.3016068790701
YDL029W,25.38702527109523
YDL030W,10.848910705114521
YDL031W,7.391596853636527
YDL032W,2.0706967702819624e+16
YDL033C,9.196203808243888
YDL034W,5164437355838120.0
YDL035C,17.241875136060894
YDL036C,9.018248657660372
YDL037C,40.414386016020195
YDL038C,25.425382692231093
YDL039C,41.710539648496294
YDL040C,7.820916419050875
YDL041W,20.543549140866183
YDL042C,9.209319718929049
YDL043C,16.72504702237166
YDL044C,8.41930997471831
YDL045C,20.207087507907566
YDL045W-A,19.40833788772096
YDL046W,14.152644182037298
YDL047W,7.842148705332203
YDL048C,8.66579713089482
YDL049C,26704071483.05133
YDL050C,19.310464823523574
YDL051W,8.669412395063482
YDL052C,8.491908608187986
YDL053C,39.25413638676597
YDL054C,16.087059618003817
YDL055C,13.729167565713125
YDL056W,14.123355667770278
YDL057W,388.2123299084393
YDL058W,22.276626532498373
YDL059C,3.701152921116197
YDL060W,7.163700630934778
YDL061C,13.224628390980442
YDL062W,18.645090436525255
YDL063C,8.287904945594935
YDL064W,13.52056754565108
YDL065C,12.812421828844567
YDL066W,40.066042686659216
YDL067C,16.01908737810834
YDL068W,13.355509557242558
YDL069C,41.96059236594594
YDL070W,4.285479126166297
YDL071C,25.994171684930976
YDL072C,30.073095826101618
YDL073W,10.454607398512502
YDL074C,5.377809980336086
YDL075W,26.333526777840152
YDL076C,12.369357592195666
YDL077C,35.33391226583404
YDL078C,13.750978418782747
YDL079C,17.39622455603148
YDL080C,14.637770189716704
YDL081C,17.04140573404966
YDL082W,23.046023047008614
YDL083C,17.524916758195225
YDL084W,25.828418474137305
YDL085W,22.920674256786647
YDL086W,11.843634392510273
YDL087C,62.89911464367609
YDL088C,12.552903038602272
YDL089W,19.840494696363606
YDL090C,6.387206142096799
YDL091C,32.74626664924238
YDL092W,11.189472181458443
YDL093W,21.05243072682482
YDL094C,245.4082339158269
YDL095W,15.228886327271582
YDL096C,14.456532185565827
YDL097C,7.479525633372173
YDL098C,14.62573523859533
YDL099W,8.672507797157202
YDL100C,19.957797576961045
YDL101C,31.47063333963975
YDL102W,19.635079905466686
YDL103C,13.409735250879335
YDL104C,13.85217131285787
YDL105W,29.023565734478364
YDL106C,22.56511856929853
YDL107W,77.6909304942708
YDL108W,16.090386200407643
YDL109C,18.1079132166209
YDL110C,163.9315459769542
YDL111C,6.199812264638798
YDL112W,10.332900485652207
YDL113C,29.98009388560961
YDL114W,15.75874461982309
YDL115C,46.55885619159849
YDL116W,13.948787560241806
YDL117W,10.006980639509445
YDL118W,18.329861730435464
YDL119C,19.55816161554388
YDL120W,12.03508307255561
YDL121C,10.910482798752001
YDL122W,7.587401932580151
YDL123W,21.617584655045768
YDL124W,18.959595830645576
YDL125C,28.39479378445383
YDL126C,46.449055394357636
YDL127W,14.43278850928701
YDL128W,13.586113978844288
YDL129W,49.700681904294186
YDL130W,35.37052428359103
YDL131W,3.017604249629281
YDL132W,45.5961445143394
YDL133W,22.247832530325564
YDL134C,13.937096787329988
YDL135C,87.86162778569934
YDL136W,28.813119809764277
YDL137W,8.996139135861066
YDL138W,9.250309283621025
YDL139C,10.34765605996317
YDL140C,27.07087628914726
YDL141W,27.80387167167143
YDL142C,16.369578259590458
YDL143W,11.506923754840585
YDL144C,10.370813618744863
YDL145C,21.910170071748485
YDL146W,34.188891378795475
YDL147W,15.10390819465471
YDL148C,9.73946935647915
YDL149W,17.120637142597136
YDL150W,70.82867738966942
YDL151C,11.663992278535318
YDL152W,12.72942189736574
YDL153C,10.06382419957276
YDL154W,22.61829969791414
YDL155W,6.650903002752152
YDL156W,18.494773133024342
YDL157C,119.86915913915065
YDL158C,121.12558225544711
YDL159W,9.172516507500664
YDL160C,33.314720204113314
YDL161W,60.61640499731403
YDL162C,33.06110513255243
YDL163W,15.505098132999022
YDL164C,18.323184626077218
YDL165W,9.746229662433743
YDL166C,10.565179989759176
YDL167C,5.159620878435564
YDL168W,14274008850117.521
YDL169C,6.535157967294137e+16
YDL170W,20.519428575172448
YDL171C,89.19611667046678
YDL172C,12.670844326252203
YDL173W,11.300954371607547
YDL174C,22.973160577849107
YDL175C,27.069341417316394
YDL176W,21.767015700561444
YDL177C,32.708028960931244
YDL178W,5.685191443871927
YDL179W,10.947504840933664
YDL180W,14.896148528541252
YDL181W,17.861708072346904
YDL182W,8.353773373661841
YDL183C,14.19323586014391
YDL184C,16.3356532945688
YDL185W,34.984231517912335
YDL186W,38.94916561450108
YDL187C,12.945816051548825
YDL188C,18.71392692360383
YDL189W,8.84483975045666
YDL190C,637.1614795384963
YDL191W,24.475313038276482
YDL192W,12.54374687505857
YDL193W,23.461598822591878
YDL194W,167.85110442209398
YDL195W,17.600882681417698
YDL196W,41.19015773310699
YDL197C,5.483921109361376
YDL198C,9.045375732150688
YDL199C,27.760072489914382
YDL200C,46.954892662505955
YDL201W,6.730478204565738
YDL202W,8.953211453928047
YDL203C,10.141124763606742
YDL204W,232.67519581345314
YDL205C,35.90789149933394
YDL206W,7.267007420654643
YDL207W,4.77557499921339
YDL208W,5.100544836491702
YDL209C,10.521479006720917
YDL210W,15.953944342026606
YDL211C,4.3222743129575765
YDL212W,9.758032156144143
YDL213C,6.471760688880407
YDL215C,88.9910123825904
YDL217C,8.27366090460439
YDL218W,20.508073214891024
YDL219W,15.084909391816195
YDL220C,1.4438147549665639e+20
YDL221W,2.432886458435797e+16
YDL222C,2.917326305893482e+17
YDL223C,78.50631211884928
YDL224C,12.841010808630573
YDL225W,4.98414777475679
YDL226C,11.607767302318358
YDL227C,17.31202392277868
YDL228C,17.59307735168176
YDL229W,27.173418824259084
YDL230W,12.41100830431934
YDL231C,16.18960029945725
YDL232W,10.618100222827072
YDL233W,24.621604087638403
YDL234C,42.0964890030376
YDL235C,25.002057174992817
YDL236W,10.668428633036832
YDL237W,16.942609020325097
YDL238C,3.1616643857741092e+16
YDL239C,42.32567613030609
YDL240W,3.9993654541587405
YDL241W,45.658966715332916
YDL242W,50.242725386315506
YDL243C,20.38810122216198
YDL244W,119.73161677350889
YDL245C,19.76052712760554
YDL246C,2625029848173.6714
YDL247W,23.513442819619932
YDL248W,24.65836561294067
YDR001C,3.3447376832608256e+17
YDR002W,71.82663147592568
YDR003W,23.76157278122997
YDR004W,3.3595378151674584
YDR005C,1.2077295887598453e+17
YDR006C,41.33053869526631
YDR007W,28.50866631254893
YDR008C,28.532006960179785
YDR009W,13.404123055383703
YDR010C,1.9724850882914944e+16
YDR011W,22.36150073890121
YDR012W,6.851874286361027
YDR013W,34.82232717437646
YDR014W,14.095722799289002
YDR015C,21.381985102173548
YDR016C,39.07793158009303
YDR017C,15.727119989067766
YDR018C,154.5950672855634
YDR019C,25.445663289415492
YDR020C,12.632218821901661
YDR021W,45.66163333848144
YDR022C,43.05013168495537
YDR023W,35.1830201168142
YDR024W,35.9248400048694
YDR025W,19.536534406923256
YDR026C,9.381231226864665
